antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'node_44'}),frozenset({'node_70'}),0.014462809917355372,0.03202479338842975,0.0030991735537190084,0.21428571428571427,6.691244239631336,0.00263600505429957,1.231968444778362
frozenset({'node_80'}),frozenset({'node_45'}),0.014462809917355372,0.03202479338842975,0.0030991735537190084,0.21428571428571427,6.691244239631336,0.00263600505429957,1.231968444778362
frozenset({'node_66'}),frozenset({'node_45'}),0.014462809917355372,0.03202479338842975,0.0030991735537190084,0.21428571428571427,6.691244239631336,0.00263600505429957,1.231968444778362
frozenset({'node_12'}),frozenset({'node_30'}),0.014462809917355372,0.03202479338842975,0.0030991735537190084,0.21428571428571427,6.691244239631336,0.00263600505429957,1.231968444778362
frozenset({'node_22'}),frozenset({'node_45'}),0.014462809917355372,0.03202479338842975,0.0030991735537190084,0.21428571428571427,6.691244239631336,0.00263600505429957,1.231968444778362
frozenset({'node_22'}),frozenset({'node_30'}),0.014462809917355372,0.03202479338842975,0.0030991735537190084,0.21428571428571427,6.691244239631336,0.00263600505429957,1.231968444778362
frozenset({'node_12'}),frozenset({'node_45'}),0.014462809917355372,0.03202479338842975,0.0030991735537190084,0.21428571428571427,6.691244239631336,0.00263600505429957,1.231968444778362
frozenset({'node_12'}),frozenset({'node_70'}),0.014462809917355372,0.03202479338842975,0.0030991735537190084,0.21428571428571427,6.691244239631336,0.00263600505429957,1.231968444778362
frozenset({'node_44'}),frozenset({'node_30'}),0.014462809917355372,0.03202479338842975,0.0030991735537190084,0.21428571428571427,6.691244239631336,0.00263600505429957,1.231968444778362
frozenset({'node_66'}),frozenset({'node_70'}),0.014462809917355372,0.03202479338842975,0.0030991735537190084,0.21428571428571427,6.691244239631336,0.00263600505429957,1.231968444778362
frozenset({'node_66'}),frozenset({'node_30'}),0.014462809917355372,0.03202479338842975,0.0030991735537190084,0.21428571428571427,6.691244239631336,0.00263600505429957,1.231968444778362
frozenset({'node_80'}),frozenset({'node_30'}),0.014462809917355372,0.03202479338842975,0.0030991735537190084,0.21428571428571427,6.691244239631336,0.00263600505429957,1.231968444778362
frozenset({'node_90'}),frozenset({'node_64'}),0.0253099173553719,0.033574380165289255,0.005681818181818182,0.22448979591836737,6.686342229199373,0.004832053394576873,1.246180404523706
frozenset({'node_11'}),frozenset({'node_64'}),0.0253099173553719,0.033574380165289255,0.005681818181818182,0.22448979591836737,6.686342229199373,0.004832053394576873,1.246180404523706
frozenset({'node_90'}),frozenset({'node_29'}),0.0253099173553719,0.033574380165289255,0.005681818181818182,0.22448979591836737,6.686342229199373,0.004832053394576873,1.246180404523706
frozenset({'node_96'}),frozenset({'node_90'}),0.033574380165289255,0.0253099173553719,0.005681818181818182,0.16923076923076924,6.686342229199373,0.004832053394576873,1.173238062442608
frozenset({'node_29'}),frozenset({'node_90'}),0.033574380165289255,0.0253099173553719,0.005681818181818182,0.16923076923076924,6.686342229199373,0.004832053394576873,1.173238062442608
frozenset({'node_64'}),frozenset({'node_90'}),0.033574380165289255,0.0253099173553719,0.005681818181818182,0.16923076923076924,6.686342229199373,0.004832053394576873,1.173238062442608
frozenset({'node_64'}),frozenset({'node_42'}),0.033574380165289255,0.0253099173553719,0.005681818181818182,0.16923076923076924,6.686342229199373,0.004832053394576873,1.173238062442608
frozenset({'node_96'}),frozenset({'node_11'}),0.033574380165289255,0.0253099173553719,0.005681818181818182,0.16923076923076924,6.686342229199373,0.004832053394576873,1.173238062442608
frozenset({'node_42'}),frozenset({'node_96'}),0.0253099173553719,0.033574380165289255,0.005681818181818182,0.22448979591836737,6.686342229199373,0.004832053394576873,1.246180404523706
frozenset({'node_11'}),frozenset({'node_96'}),0.0253099173553719,0.033574380165289255,0.005681818181818182,0.22448979591836737,6.686342229199373,0.004832053394576873,1.246180404523706
frozenset({'node_11'}),frozenset({'node_29'}),0.0253099173553719,0.033574380165289255,0.005681818181818182,0.22448979591836737,6.686342229199373,0.004832053394576873,1.246180404523706
frozenset({'node_42'}),frozenset({'node_29'}),0.0253099173553719,0.033574380165289255,0.005681818181818182,0.22448979591836737,6.686342229199373,0.004832053394576873,1.246180404523706
frozenset({'node_29'}),frozenset({'node_11'}),0.033574380165289255,0.0253099173553719,0.005681818181818182,0.16923076923076924,6.686342229199373,0.004832053394576873,1.173238062442608
frozenset({'node_96'}),frozenset({'node_42'}),0.033574380165289255,0.0253099173553719,0.005681818181818182,0.16923076923076924,6.686342229199373,0.004832053394576873,1.173238062442608
frozenset({'node_90'}),frozenset({'node_96'}),0.0253099173553719,0.033574380165289255,0.005681818181818182,0.22448979591836737,6.686342229199373,0.004832053394576873,1.246180404523706
frozenset({'node_64'}),frozenset({'node_11'}),0.033574380165289255,0.0253099173553719,0.005681818181818182,0.16923076923076924,6.686342229199373,0.004832053394576873,1.173238062442608
frozenset({'node_42'}),frozenset({'node_64'}),0.0253099173553719,0.033574380165289255,0.005681818181818182,0.22448979591836737,6.686342229199373,0.004832053394576873,1.246180404523706
frozenset({'node_29'}),frozenset({'node_42'}),0.033574380165289255,0.0253099173553719,0.005681818181818182,0.16923076923076924,6.686342229199373,0.004832053394576873,1.173238062442608
frozenset({'node_11'}),"frozenset({'node_54', 'node_96'})",0.0253099173553719,0.0030991735537190084,0.0005165289256198347,0.020408163265306124,6.585034013605442,0.0004380890991052524,1.0176695936639117
"frozenset({'node_64', 'node_54'})",frozenset({'node_11'}),0.0030991735537190084,0.0253099173553719,0.0005165289256198347,0.16666666666666666,6.585034013605442,0.0004380890991052524,1.1696280991735537
"frozenset({'node_52', 'node_81'})",frozenset({'node_90'}),0.0030991735537190084,0.0253099173553719,0.0005165289256198347,0.16666666666666666,6.585034013605442,0.0004380890991052524,1.1696280991735537
"frozenset({'node_64', 'node_24'})",frozenset({'node_42'}),0.0030991735537190084,0.0253099173553719,0.0005165289256198347,0.16666666666666666,6.585034013605442,0.0004380890991052524,1.1696280991735537
frozenset({'node_42'}),"frozenset({'node_51', 'node_96'})",0.0253099173553719,0.0030991735537190084,0.0005165289256198347,0.020408163265306124,6.585034013605442,0.0004380890991052524,1.0176695936639117
"frozenset({'node_51', 'node_96'})",frozenset({'node_42'}),0.0030991735537190084,0.0253099173553719,0.0005165289256198347,0.16666666666666666,6.585034013605442,0.0004380890991052524,1.1696280991735537
"frozenset({'node_72', 'node_52'})",frozenset({'node_42'}),0.0030991735537190084,0.0253099173553719,0.0005165289256198347,0.16666666666666666,6.585034013605442,0.0004380890991052524,1.1696280991735537
frozenset({'node_42'}),"frozenset({'node_96', 'node_24'})",0.0253099173553719,0.0030991735537190084,0.0005165289256198347,0.020408163265306124,6.585034013605442,0.0004380890991052524,1.0176695936639117
"frozenset({'node_96', 'node_24'})",frozenset({'node_42'}),0.0030991735537190084,0.0253099173553719,0.0005165289256198347,0.16666666666666666,6.585034013605442,0.0004380890991052524,1.1696280991735537
frozenset({'node_42'}),"frozenset({'node_72', 'node_52'})",0.0253099173553719,0.0030991735537190084,0.0005165289256198347,0.020408163265306124,6.585034013605442,0.0004380890991052524,1.0176695936639117
frozenset({'node_90'}),"frozenset({'node_96', 'node_23'})",0.0253099173553719,0.0030991735537190084,0.0005165289256198347,0.020408163265306124,6.585034013605442,0.0004380890991052524,1.0176695936639117
"frozenset({'node_96', 'node_23'})",frozenset({'node_90'}),0.0030991735537190084,0.0253099173553719,0.0005165289256198347,0.16666666666666666,6.585034013605442,0.0004380890991052524,1.1696280991735537
frozenset({'node_90'}),"frozenset({'node_52', 'node_81'})",0.0253099173553719,0.0030991735537190084,0.0005165289256198347,0.020408163265306124,6.585034013605442,0.0004380890991052524,1.0176695936639117
